t,ax,ay,az
26.104761904761908,-9.0,-0.25,-26.75
26.114285714285717,-8.75,-0.25,-27.5
26.123809523809527,-8.75,0.0,-27.5
26.133333333333336,-8.75,0.0,-27.0
26.142857142857146,-9.25,0.0,-27.0
26.152380952380955,-9.25,-0.25,-27.5
26.161904761904765,-8.75,0.0,-27.0
26.171428571428574,-9.25,0.25,-27.0
26.180952380952384,-9.25,0.0,-27.25
26.190476190476193,-8.75,0.0,-27.5
26.2,-9.0,0.25,-27.75
26.209523809523812,-9.0,0.0,-27.0
26.219047619047622,-9.0,0.0,-27.25
26.22857142857143,-8.75,0.25,-27.25
26.23809523809524,-9.25,-0.25,-27.0
26.24761904761905,-8.75,0.0,-27.25
26.25714285714286,-9.0,-0.5,-27.25
26.26666666666667,-9.0,0.5,-27.0
26.27619047619048,-8.75,0.0,-27.0
26.28571428571429,-9.0,0.25,-27.0
26.295238095238098,-9.0,0.25,-27.25
26.304761904761907,-8.75,0.25,-27.0
26.314285714285717,-8.75,0.5,-27.25
26.323809523809526,-8.75,0.25,-27.0
26.333333333333336,-8.5,0.25,-27.0
26.342857142857145,-9.0,0.5,-26.75
26.352380952380955,-8.75,0.5,-27.0
26.361904761904764,-8.75,0.75,-26.75
26.371428571428574,-8.75,0.5,-26.5
26.380952380952383,-9.0,0.75,-26.75
26.390476190476193,-9.0,0.5,-27.0
26.400000000000002,-8.5,0.75,-26.5
26.40952380952381,-9.0,0.25,-26.5
26.41904761904762,-9.0,0.5,-26.75
26.42857142857143,-8.75,0.5,-26.5
26.43809523809524,-8.5,0.5,-26.5
26.44761904761905,-8.5,0.5,-27.0
26.45714285714286,-8.75,0.5,-26.75
26.46666666666667,-9.0,0.75,-26.5
26.476190476190478,-8.5,0.75,-26.5
26.485714285714288,-8.75,0.75,-26.75
26.495238095238097,-9.25,0.5,-26.75
26.504761904761907,-9.0,0.75,-26.0
26.514285714285716,-8.75,1.0,-26.0
26.523809523809526,-9.0,0.75,-26.25
26.533333333333335,-8.5,1.0,-26.25
26.542857142857144,-9.0,1.25,-26.5
26.552380952380954,-8.75,1.25,-26.5
26.561904761904763,-8.75,1.0,-26.25
26.571428571428573,-8.75,1.0,-26.5
26.580952380952382,-8.75,1.0,-26.25
26.590476190476192,-8.5,1.0,-26.5
26.6,-8.25,0.75,-25.75
26.60952380952381,-8.5,1.0,-26.0
26.61904761904762,-8.75,1.25,-26.25
26.62857142857143,-8.5,0.75,-26.25
26.63809523809524,-8.75,1.25,-25.75
26.64761904761905,-8.75,1.25,-26.5
26.65714285714286,-8.75,1.25,-26.0
26.666666666666668,-8.5,1.0,-26.0
26.676190476190477,-8.5,1.0,-26.0
26.685714285714287,-8.75,1.25,-26.0
26.695238095238096,-8.25,1.25,-25.75
26.704761904761906,-8.75,1.25,-26.5
26.714285714285715,-8.5,1.0,-26.25
26.723809523809525,-8.5,1.25,-25.5
26.733333333333334,-9.0,1.25,-25.75
26.742857142857144,-8.5,1.5,-26.0
26.752380952380953,-8.5,1.5,-25.75
26.761904761904763,-8.5,1.5,-25.75
26.771428571428572,-8.5,1.25,-26.0
26.78095238095238,-9.0,1.5,-26.0
26.79047619047619,-8.5,1.5,-25.75
26.8,-8.5,1.75,-25.25
26.80952380952381,-8.5,1.75,-25.75
26.819047619047623,-8.5,1.75,-25.75
26.828571428571433,-8.75,1.5,-25.5
26.838095238095242,-8.75,2.0,-25.5
26.84761904761905,-8.5,1.5,-25.5
26.85714285714286,-8.5,1.75,-25.75
26.86666666666667,-8.25,1.5,-25.25
26.87619047619048,-8.25,1.5,-25.25
26.88571428571429,-8.25,1.5,-25.25
26.8952380952381,-8.25,1.5,-25.5
26.90476190476191,-8.25,1.5,-25.75
26.914285714285718,-8.25,2.0,-25.0
26.923809523809528,-8.25,1.75,-25.25
26.933333333333337,-8.5,1.5,-25.0
26.942857142857147,-8.75,2.0,-25.25
26.952380952380956,-8.5,2.0,-25.25
26.961904761904766,-8.5,1.5,-25.5
26.971428571428575,-8.75,2.0,-25.75
26.980952380952385,-8.25,1.75,-24.75
26.990476190476194,-8.5,2.0,-25.25
27.0,-8.25,2.0,-25.25
27.009523809523813,-8.75,2.0,-24.75
27.019047619047623,-8.5,2.0,-25.0
27.028571428571432,-8.5,2.0,-25.0
27.03809523809524,-8.25,2.25,-25.0
27.04761904761905,-8.25,2.5,-25.25
27.05714285714286,-8.25,2.25,-24.75
27.06666666666667,-8.0,2.0,-25.0
27.07619047619048,-8.25,2.25,-25.0
27.08571428571429,-8.0,2.5,-25.0
27.0952380952381,-8.5,2.5,-24.75
27.104761904761908,-8.25,2.0,-24.75
27.114285714285717,-8.25,2.5,-24.75
27.123809523809527,-8.25,2.5,-24.5
27.133333333333336,-8.25,2.5,-24.75
27.142857142857146,-8.25,2.5,-24.75
27.152380952380955,-8.25,2.25,-24.75
27.161904761904765,-8.25,2.75,-24.25
27.171428571428574,-8.5,2.25,-24.5
27.180952380952384,-8.25,2.5,-24.25
27.190476190476193,-8.0,2.25,-24.5
27.2,-8.0,2.75,-24.0
27.209523809523812,-8.0,2.5,-24.25
27.219047619047622,-8.25,2.75,-24.5
27.22857142857143,-8.25,2.5,-24.25
27.23809523809524,-8.25,2.75,-24.25
27.24761904761905,-8.25,3.0,-24.0
27.25714285714286,-8.0,3.0,-24.0
27.26666666666667,-8.25,2.5,-24.5
27.27619047619048,-8.25,2.5,-24.0
27.28571428571429,-8.0,2.75,-24.25
27.295238095238098,-7.75,3.0,-24.5
27.304761904761907,-8.5,3.25,-23.75
27.314285714285717,-8.0,2.75,-23.75
27.323809523809526,-8.25,3.0,-23.75
27.333333333333336,-8.25,3.0,-24.25
27.342857142857145,-7.75,3.25,-23.5
27.352380952380955,-8.0,3.25,-23.75
27.361904761904764,-8.0,3.0,-24.0
27.371428571428574,-8.0,2.75,-23.75
27.380952380952383,-8.0,3.0,-23.75
27.390476190476193,-7.75,3.0,-23.75
27.400000000000002,-7.75,3.0,-23.75
27.40952380952381,-8.25,3.0,-23.25
27.41904761904762,-7.75,3.0,-23.25
27.42857142857143,-7.75,3.25,-23.5
27.43809523809524,-8.25,3.5,-23.5
27.44761904761905,-8.0,3.25,-23.5
27.45714285714286,-7.75,3.25,-23.5
27.46666666666667,-7.75,3.0,-23.25
27.476190476190478,-8.0,3.0,-23.0
27.485714285714288,-8.25,3.25,-23.5
27.495238095238097,-8.0,2.75,-23.0
27.504761904761907,-8.0,3.5,-23.0
27.514285714285716,-8.0,3.5,-23.0
27.523809523809526,-8.0,3.5,-23.25
