t,pressure
13.34,66219.8
13.36,65980.90000000001
13.38,65686.40000000001
13.4,65569.5
13.42,65921.8
13.44,65981.5
13.46,65893.7
13.48,65245.8
13.5,65458.8
13.52,65765.7
13.540000000000001,65328.200000000004
13.56,65587.40000000001
13.58,65187.3
13.6,65996.0
13.620000000000001,66052.8
13.64,65666.8
13.66,64948.200000000004
13.68,65858.3
13.700000000000001,65570.0
13.72,65845.7
13.74,65410.0
13.76,64720.100000000006
13.780000000000001,65264.100000000006
13.8,65352.5
13.82,65397.9
13.84,65575.90000000001
13.86,65209.0
13.88,65286.3
13.9,65574.1
13.92,65461.700000000004
13.94,64825.8
13.96,65967.40000000001
13.98,64428.3
14.0,64436.3
14.02,65274.200000000004
14.040000000000001,65499.3
14.06,64594.3
14.08,64959.8
14.1,64924.8
14.120000000000001,64007.0
14.14,64763.0
14.16,65120.600000000006
14.18,65091.700000000004
14.200000000000001,64565.8
14.22,64526.700000000004
14.24,64804.4
14.26,64272.4
14.280000000000001,64173.600000000006
14.3,64737.9
14.32,64856.600000000006
14.34,63649.600000000006
14.36,64785.700000000004
14.38,64324.4
14.4,63875.3
14.42,64861.100000000006
14.44,64496.100000000006
14.46,64939.700000000004
14.48,64398.200000000004
14.5,64664.5
14.52,64074.9
14.540000000000001,64591.4
14.56,64578.4
14.58,64513.200000000004
14.6,64617.8
14.620000000000001,64550.0
14.64,63758.8
14.66,64949.700000000004
14.68,64329.700000000004
14.700000000000001,64384.9
14.72,64279.100000000006
14.74,63913.600000000006
14.76,64109.8
14.780000000000001,63847.700000000004
14.8,64123.3
14.82,64430.0
14.84,63752.8
14.86,63521.5
14.88,64217.3
14.9,63696.600000000006
14.92,62971.9
14.94,63787.3
14.96,63920.700000000004
14.98,63661.700000000004
15.0,63672.600000000006
15.02,63500.5
15.040000000000001,64712.0
15.06,63230.700000000004
15.08,63613.8
15.1,63776.3
15.120000000000001,63636.700000000004
15.14,63602.5
15.16,64085.4
15.18,63500.100000000006
15.200000000000001,63419.0
15.22,63760.4
15.24,63643.4
15.26,63207.4
15.280000000000001,63049.600000000006
15.3,63329.9
15.32,63326.4
15.34,63318.0
15.36,63128.3
15.38,63556.0
15.4,63092.100000000006
15.42,63528.4
15.44,63006.8
15.46,63252.0
15.48,63233.700000000004
15.5,63082.8
15.52,63485.0
15.540000000000001,63530.9
15.56,62828.100000000006
15.58,63419.8
15.6,63070.3
15.620000000000001,63126.9
15.64,63412.9
15.66,62649.600000000006
15.68,63344.0
15.700000000000001,62904.9
15.72,62554.8
15.74,63313.3
15.76,63457.100000000006
15.780000000000001,62576.8
15.8,63621.100000000006
15.82,63128.9
15.84,63732.200000000004
15.860000000000001,62082.4
15.88,63106.200000000004
15.9,62964.0
15.92,63433.600000000006
15.94,62689.700000000004
15.96,62865.3
15.98,63297.0
16.0,62212.200000000004
16.02,61848.4
16.04,61923.200000000004
16.06,62483.0
16.080000000000002,62663.9
16.1,62878.4
16.12,62437.9
16.14,61711.4
16.16,61990.8
16.18,62457.9
16.2,61998.0
16.22,62579.4
16.240000000000002,63185.9
16.26,62884.4
16.28,62118.200000000004
16.3,62705.5
16.32,62762.600000000006
16.34,62888.8
16.36,62498.3
16.38,62070.700000000004
16.4,62071.5
16.42,62974.200000000004
16.44,62259.200000000004
16.46,62207.8
16.48,62198.8
16.5,63172.3
16.52,62058.0
16.54,62233.100000000006
16.56,62165.600000000006
16.580000000000002,62414.100000000006
16.6,61614.5
16.62,62020.0
16.64,62336.600000000006
16.66,62397.9
16.68,61960.600000000006
16.7,62344.0
16.72,62180.4
16.740000000000002,61542.4
16.76,62807.5
16.78,61775.5
16.8,61384.8
16.82,62167.4
16.84,61926.0
16.86,62317.700000000004
16.88,61591.4
16.9,61710.700000000004
16.92,61193.100000000006
16.94,61791.700000000004
16.96,61732.3
16.98,61855.200000000004
17.0,62642.600000000006
17.02,61776.8
17.04,61588.0
17.06,61326.200000000004
17.080000000000002,61749.0
17.1,61995.100000000006
17.12,62525.0
17.14,61817.600000000006
17.16,61546.700000000004
17.18,62227.700000000004
17.2,62199.9
17.22,62525.100000000006
17.240000000000002,61766.200000000004
17.26,61508.8
17.28,61888.200000000004
17.3,61714.4
17.32,61044.0
17.34,62045.5
17.36,61506.100000000006
17.38,61884.4
17.400000000000002,61701.5
17.42,61497.100000000006
17.44,61026.9
17.46,61660.700000000004
17.48,61529.200000000004
17.5,61155.100000000006
17.52,61142.600000000006
17.54,61514.200000000004
17.56,60904.600000000006
17.580000000000002,60573.8
17.6,60982.0
17.62,61075.100000000006
17.64,61282.9
17.66,61232.0
17.68,60757.8
17.7,60993.200000000004
17.72,61225.5
17.740000000000002,61191.0
17.76,61298.5
17.78,60976.600000000006
17.8,60601.0
17.82,60987.4
17.84,61633.9
17.86,61157.0
17.88,60626.200000000004
17.900000000000002,61038.0
17.92,61430.3
17.94,60266.100000000006
17.96,60590.200000000004
17.98,61487.600000000006
18.0,61092.8
18.02,61519.100000000006
18.04,60574.9
18.06,60058.100000000006
18.080000000000002,60778.700000000004
18.1,60048.3
18.12,60586.100000000006
18.14,61021.5
18.16,60474.100000000006
18.18,60629.9
18.2,60670.200000000004
18.22,60438.8
18.240000000000002,60655.700000000004
18.26,61269.200000000004
18.28,60930.600000000006
18.3,60740.8
18.32,60937.8
18.34,61012.4
18.36,60376.0
18.38,60517.8
18.400000000000002,60397.600000000006
18.42,60579.600000000006
18.44,60755.0
18.46,60894.0
18.48,60549.600000000006
18.5,60910.9
18.52,60402.5
18.54,60331.5
18.56,60174.3
18.580000000000002,60726.5
18.6,60206.200000000004
18.62,60491.4
18.64,60579.4
18.66,59952.4
18.68,59696.200000000004
18.7,60974.100000000006
18.72,60679.600000000006
18.740000000000002,60841.9
18.76,60076.3
18.78,60719.600000000006
18.8,60165.9
18.82,60444.5
18.84,60352.9
18.86,60751.100000000006
18.88,60905.5
18.900000000000002,59320.3
18.92,59466.4
18.94,59823.0
18.96,59797.3
18.98,59872.8
19.0,59864.8
19.02,59654.600000000006
19.04,60143.0
19.06,59906.700000000004
19.080000000000002,60062.200000000004
19.1,59552.9
19.12,59347.9
19.14,59994.0
19.16,59594.200000000004
19.18,59892.200000000004
19.2,60262.600000000006
19.22,59547.200000000004
19.240000000000002,60434.200000000004
19.26,59771.100000000006
19.28,59617.0
19.3,60085.9
19.32,59674.200000000004
19.34,60664.600000000006
19.36,60321.8
19.38,59396.100000000006
19.400000000000002,60481.4
19.42,59746.9
19.44,59933.3
19.46,59332.600000000006
19.48,59244.0
19.5,59735.0
19.52,59467.700000000004
19.54,59456.8
19.56,59591.8
19.580000000000002,59381.0
19.6,60215.5
19.62,59522.100000000006
19.64,60084.100000000006
19.66,58994.8
19.68,60482.5
19.7,59881.100000000006
19.72,60282.600000000006
19.740000000000002,59365.8
19.76,59416.0
19.78,59720.0
19.8,59045.100000000006
19.82,60229.5
19.84,59321.4
19.86,59209.9
19.88,59826.700000000004
19.900000000000002,59838.700000000004
19.92,59015.5
19.94,59284.3
19.96,59601.9
19.98,59339.8
20.0,59303.100000000006
20.02,59476.9
20.04,59360.3
20.06,59954.100000000006
20.080000000000002,59228.600000000006
20.1,59771.200000000004
20.12,59038.5
20.14,59678.200000000004
20.16,59232.4
20.18,59205.9
20.2,59890.700000000004
20.22,59425.200000000004
20.240000000000002,59750.600000000006
20.26,59299.4
20.28,58849.9
20.3,59567.3
20.32,59827.3
20.34,59746.600000000006
20.36,58790.3
20.38,59201.4
20.400000000000002,59506.9
20.42,59176.5
20.44,58843.5
20.46,58901.200000000004
20.48,59177.3
20.5,58741.700000000004
20.52,58948.5
20.54,58984.700000000004
20.56,58848.5
20.580000000000002,59812.9
20.6,58868.9
20.62,59025.4
20.64,58781.8
20.66,59515.5
20.68,58668.8
20.7,58314.0
20.72,58758.700000000004
20.740000000000002,58746.200000000004
20.76,58818.9
20.78,58819.8
20.8,58487.9
20.82,59013.5
20.84,59030.4
20.86,58900.8
20.88,59415.9
20.900000000000002,58391.4
20.92,58534.100000000006
20.94,58871.3
20.96,59470.8
20.98,58985.0
21.0,58245.700000000004
21.02,58686.0
21.04,58500.8
21.06,58601.700000000004
21.080000000000002,58808.100000000006
21.1,58584.9
21.12,58990.600000000006
21.14,58988.5
21.16,58283.100000000006
21.18,59176.8
21.2,58990.600000000006
21.22,58158.0
21.240000000000002,58792.100000000006
21.26,58851.100000000006
21.28,58492.600000000006
21.3,58368.8
21.32,58691.4
21.34,58300.700000000004
21.36,58484.4
21.38,59099.4
21.400000000000002,58394.4
21.42,58532.3
21.44,58596.9
21.46,58775.3
21.48,58012.0
21.5,57994.700000000004
21.52,58916.0
21.54,58603.700000000004
21.56,58133.4
21.580000000000002,58245.3
21.6,58728.200000000004
21.62,58861.200000000004
21.64,58697.100000000006
21.66,58638.600000000006
21.68,58422.9
21.7,58480.200000000004
21.72,58434.4
21.740000000000002,58189.4
21.76,58250.8
21.78,59081.600000000006
21.8,57742.0
21.82,57968.5
21.84,58845.200000000004
21.86,58409.100000000006
21.88,58371.700000000004
21.900000000000002,58368.200000000004
21.92,58434.0
21.94,57675.9
21.96,58350.100000000006
21.98,58571.0
22.0,58084.9
22.02,58400.9
22.04,58036.3
22.06,58485.600000000006
22.080000000000002,58866.0
22.1,58454.9
22.12,58579.3
22.14,58327.3
22.16,58177.8
22.18,58948.0
22.2,58792.600000000006
22.22,57680.5
22.240000000000002,57824.9
22.26,58272.9
22.28,57738.600000000006
22.3,57987.600000000006
22.32,58618.9
22.34,57276.4
22.36,58034.3
22.38,58068.200000000004
22.400000000000002,58370.700000000004
22.42,58844.700000000004
22.44,57667.3
22.46,57790.100000000006
22.48,58745.9
22.5,58084.3
22.52,57998.100000000006
22.54,58223.200000000004
22.56,58665.600000000006
22.580000000000002,58110.0
22.6,58145.5
22.62,58520.600000000006
22.64,58394.5
22.66,57263.8
22.68,57519.4
22.7,57674.700000000004
22.72,58718.600000000006
22.740000000000002,57204.3
22.76,57421.700000000004
22.78,58517.4
22.8,57766.4
22.82,58281.600000000006
22.84,58374.4
22.86,57958.700000000004
22.88,58888.4
22.900000000000002,58173.9
22.92,57717.600000000006
22.94,58079.3
22.96,58175.0
22.98,58705.0
23.0,57397.700000000004
23.02,57758.700000000004
23.04,57723.0
23.06,57553.200000000004
23.080000000000002,58034.200000000004
23.1,58019.600000000006
23.12,58212.0
23.14,57755.8
23.16,57956.200000000004
23.18,58329.700000000004
23.2,57439.5
23.22,57828.8
23.240000000000002,57412.4
23.26,57958.0
23.28,57607.3
23.3,57869.4
23.32,57222.8
23.34,57726.0
23.36,57058.5
23.38,57804.3
23.400000000000002,57995.9
23.42,57116.5
23.44,57874.600000000006
23.46,57673.3
