t,pressure
7.74,94265.70000000001
7.76,94619.1
7.78,95220.6
7.8,94195.90000000001
7.82,94944.70000000001
7.84,94299.90000000001
7.86,95293.90000000001
7.88,94194.6
7.9,94578.3
7.92,94569.0
7.94,94968.3
7.96,94282.5
7.98,95191.5
8.0,94577.0
8.02,93851.90000000001
8.040000000000001,94946.70000000001
8.06,94428.20000000001
8.08,94178.3
8.1,94453.90000000001
8.120000000000001,94499.0
8.14,94523.5
8.16,94382.1
8.18,94955.90000000001
8.2,94563.40000000001
8.22,94724.1
8.24,94565.70000000001
8.26,94869.70000000001
8.28,94594.6
8.3,94752.3
8.32,94552.70000000001
8.34,94881.8
8.36,94740.0
8.38,94471.5
8.4,93940.6
8.42,94452.1
8.44,94230.1
8.46,94000.20000000001
8.48,94569.0
8.5,93854.0
8.52,94250.1
8.540000000000001,95271.5
8.56,94382.1
8.58,94400.40000000001
8.6,93773.20000000001
8.620000000000001,95009.40000000001
8.64,93776.1
8.66,95386.6
8.68,95044.20000000001
8.700000000000001,94974.0
8.72,94819.90000000001
8.74,94585.8
8.76,94551.0
8.78,94846.8
8.8,95017.1
8.82,94345.90000000001
8.84,94102.5
8.86,94992.70000000001
8.88,94550.40000000001
8.9,94806.1
8.92,93995.1
8.94,94652.5
8.96,94566.1
8.98,94370.8
9.0,95086.0
9.02,94458.6
9.040000000000001,94502.8
9.06,94614.3
9.08,94490.90000000001
9.1,94928.40000000001
9.120000000000001,94363.1
9.14,94703.0
9.16,93576.5
9.18,94095.3
9.200000000000001,94604.0
9.22,94397.5
9.24,94572.3
9.26,94082.70000000001
9.28,94778.3
9.3,94427.0
9.32,94527.3
9.34,94471.3
9.36,94904.20000000001
9.38,94461.90000000001
9.4,94070.90000000001
9.42,94421.6
9.44,94148.70000000001
9.46,94113.40000000001
9.48,94556.70000000001
9.5,94690.1
9.52,94874.20000000001
9.540000000000001,94930.6
9.56,94521.3
9.58,94282.8
9.6,94599.1
9.620000000000001,94378.90000000001
9.64,94801.0
9.66,94925.5
9.68,94434.40000000001
9.700000000000001,95092.8
9.72,94264.3
9.74,94694.5
9.76,95162.8
9.78,94497.1
9.8,94668.5
9.82,94803.5
9.84,94633.90000000001
9.86,94697.5
9.88,94702.70000000001
9.9,94114.20000000001
9.92,94480.3
9.94,95073.40000000001
9.96,94194.40000000001
9.98,94802.20000000001
10.0,94649.8
10.02,94671.20000000001
10.040000000000001,94565.70000000001
10.06,94446.3
10.08,94364.20000000001
10.1,94368.8
10.120000000000001,94524.70000000001
10.14,94589.1
10.16,94099.3
10.18,94651.8
10.200000000000001,94346.90000000001
10.22,94704.20000000001
10.24,95053.70000000001
10.26,93536.1
10.28,94868.20000000001
10.3,94069.40000000001
10.32,94282.0
10.34,94532.0
10.36,94691.8
10.38,94333.5
10.4,94685.20000000001
10.42,94787.6
10.44,94731.6
10.46,94276.90000000001
10.48,94447.5
10.5,94351.70000000001
10.52,94357.8
10.540000000000001,94408.5
10.56,94822.0
10.58,94488.3
10.6,94460.20000000001
10.620000000000001,94460.1
10.64,94421.70000000001
10.66,94867.0
10.68,94265.0
10.700000000000001,94883.8
10.72,94549.3
10.74,94682.8
10.76,95229.8
10.78,93393.8
10.8,93846.20000000001
10.82,94388.5
10.84,94926.3
10.86,94287.6
10.88,94385.5
10.9,94323.0
10.92,94259.0
10.94,93975.6
10.96,95168.90000000001
10.98,94162.20000000001
11.0,94157.3
11.02,94901.40000000001
11.040000000000001,94589.3
11.06,94765.1
11.08,95037.40000000001
11.1,94090.40000000001
11.120000000000001,94867.40000000001
11.14,94733.6
11.16,94606.40000000001
11.18,94870.5
11.200000000000001,94598.6
11.22,94145.0
11.24,94821.40000000001
11.26,94750.1
11.28,94498.90000000001
11.3,94395.20000000001
11.32,94498.8
11.34,94000.8
11.36,95292.90000000001
11.38,94588.0
11.4,95061.40000000001
11.42,94906.8
11.44,94227.0
11.46,94406.5
11.48,94290.1
11.5,94311.1
11.52,94199.20000000001
11.540000000000001,94113.20000000001
11.56,94454.20000000001
11.58,94083.8
11.6,93893.20000000001
11.620000000000001,95077.6
11.64,94577.5
11.66,94442.3
11.68,94569.5
11.700000000000001,94484.40000000001
11.72,94040.1
11.74,94615.40000000001
11.76,94079.40000000001
11.78,94455.5
11.8,94767.1
11.82,94078.5
11.84,94263.70000000001
11.86,93968.8
11.88,94306.5
11.9,94408.3
11.92,93862.40000000001
11.94,94204.90000000001
11.96,95010.0
11.98,94259.3
12.0,94881.0
12.02,94124.6
12.040000000000001,94502.20000000001
12.06,94542.20000000001
12.08,94420.90000000001
12.1,94405.0
12.120000000000001,94734.3
12.14,94459.5
12.16,94186.70000000001
12.18,94422.5
12.200000000000001,94634.20000000001
12.22,94900.8
12.24,94214.3
12.26,94373.8
12.280000000000001,94975.6
12.3,94356.3
12.32,94668.0
12.34,94303.8
12.36,94502.5
12.38,94818.90000000001
12.4,93710.1
12.42,94529.70000000001
12.44,94415.70000000001
12.46,94626.70000000001
12.48,94598.70000000001
12.5,94673.8
12.52,94619.70000000001
12.540000000000001,94949.90000000001
12.56,94635.70000000001
12.58,94599.40000000001
12.6,94891.1
12.620000000000001,95058.5
12.64,94926.40000000001
12.66,94892.20000000001
12.68,94365.5
12.700000000000001,95309.70000000001
12.72,94725.40000000001
12.74,94264.0
12.76,95274.70000000001
12.780000000000001,93849.90000000001
12.8,93939.70000000001
12.82,94653.90000000001
12.84,95085.8
12.86,94733.20000000001
12.88,94413.70000000001
12.9,94427.8
12.92,94547.0
12.94,93898.6
12.96,94272.3
12.98,95015.8
13.0,94629.1
13.02,94718.5
13.040000000000001,94846.1
13.06,94655.3
13.08,94396.1
13.1,94506.8
13.120000000000001,94068.40000000001
13.14,94806.3
13.16,94976.3
13.18,94434.8
13.200000000000001,94386.5
13.22,94527.5
13.24,94460.1
