Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Spin (psi) [deg],Nutation (theta) [deg],Precession (phi) [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Inertial acceleration (x),Inertial acceleration (y),Inertial acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,inertial_acceleration_x,inertial_acceleration_y,inertial_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0418,-14.9542,41.0440,6.5497,0.135293,-0.277826,0.855060,-0.416388,90012.30,281.75,986.75,109.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0418,-14.9542,41.0440,6.5497,0.135293,-0.277826,0.855060,-0.416388,90020.09,281.75,986.04,109.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9542,41.0440,6.5497,0.135293,-0.277826,0.855060,-0.416388,90027.89,281.76,985.33,109.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9542,41.0440,6.5497,0.135293,-0.277826,0.855060,-0.416388,90035.68,281.76,984.62,109.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9542,41.0440,6.5497,0.135293,-0.277826,0.855060,-0.416388,90043.48,281.77,983.90,109.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9542,41.0440,6.5497,0.135293,-0.277826,0.855060,-0.416388,90051.28,281.77,983.19,109.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9542,41.0441,6.5497,0.135293,-0.277826,0.855060,-0.416388,90059.07,281.77,982.48,109.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9542,41.0441,6.5497,0.135293,-0.277826,0.855060,-0.416388,90066.87,281.78,981.76,109.6857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0190,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0441,6.5497,0.135293,-0.277826,0.855060,-0.416388,90074.67,281.78,981.05,109.7143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0441,6.5497,0.135293,-0.277826,0.855060,-0.416388,90082.47,281.79,980.34,109.7429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0441,6.5497,0.135293,-0.277826,0.855060,-0.416388,90090.26,281.79,979.63,109.7714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0441,6.5497,0.135293,-0.277826,0.855060,-0.416388,90098.06,281.80,978.92,109.8000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0441,6.5497,0.135293,-0.277826,0.855060,-0.416388,90105.86,281.80,978.20,109.8286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5497,0.135293,-0.277826,0.855060,-0.416388,90113.66,281.81,977.49,109.8571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5497,0.135293,-0.277826,0.855060,-0.416388,90121.46,281.81,976.78,109.8857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5497,0.135293,-0.277826,0.855060,-0.416388,90129.26,281.82,976.07,109.9143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5497,0.135293,-0.277826,0.855060,-0.416388,90137.06,281.82,975.35,109.9429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5497,0.135293,-0.277826,0.855060,-0.416388,90144.86,281.83,974.64,109.9714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5498,0.135293,-0.277826,0.855060,-0.416388,90152.66,281.83,973.93,110.0000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5498,0.135293,-0.277826,0.855060,-0.416388,90160.46,281.83,973.22,110.0286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0442,6.5498,0.135293,-0.277826,0.855060,-0.416388,90168.27,281.84,972.50,110.0571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0443,6.5498,0.135293,-0.277826,0.855060,-0.416388,90176.07,281.84,971.79,110.0857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0443,6.5498,0.135293,-0.277826,0.855060,-0.416388,90183.87,281.85,971.08,110.1143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0229,0.0000,7.7136,6.0419,-14.9543,41.0443,6.5498,0.135293,-0.277826,0.855060,-0.416388,90191.67,281.85,970.37,110.1429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0230,0.0000,7.7136,6.0419,-14.9543,41.0443,6.5498,0.135293,-0.277826,0.855060,-0.416388,90199.48,281.86,969.66,110.1714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6894,6.0230,0.0000,7.7136,6.0419,-14.9543,41.0443,6.5498,0.135293,-0.277826,0.855060,-0.416388,90207.28,281.86,968.94,110.2000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9543,41.0443,6.5498,0.135293,-0.277826,0.855060,-0.416388,90215.09,281.87,968.23,110.2286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9543,41.0443,6.5498,0.135293,-0.277826,0.855060,-0.416388,90222.89,281.87,967.52,110.2571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0444,6.5498,0.135293,-0.277826,0.855060,-0.416388,90230.70,281.88,966.81,110.2857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0444,6.5498,0.135293,-0.277826,0.855060,-0.416388,90238.50,281.88,966.10,110.3143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0444,6.5498,0.135293,-0.277826,0.855060,-0.416388,90246.31,281.89,965.38,110.3429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0444,6.5498,0.135293,-0.277826,0.855060,-0.416388,90254.11,281.89,964.67,110.3714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0444,6.5498,0.135293,-0.277826,0.855060,-0.416388,90261.92,281.90,963.96,110.4000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0444,6.5498,0.135293,-0.277826,0.855060,-0.416388,90269.73,281.90,963.25,110.4286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0444,6.5498,0.135293,-0.277826,0.855060,-0.416388,90277.54,281.90,962.54,110.4571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0242,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0445,6.5498,0.135293,-0.277826,0.855060,-0.416388,90285.34,281.91,961.83,110.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0445,6.5498,0.135293,-0.277826,0.855060,-0.416388,90293.15,281.91,961.11,110.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0445,6.5498,0.135293,-0.277826,0.855060,-0.416388,90300.96,281.92,960.40,110.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0445,6.5498,0.135293,-0.277826,0.855060,-0.416388,90308.77,281.92,959.69,110.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0445,6.5498,0.135293,-0.277826,0.855060,-0.416388,90316.58,281.93,958.98,110.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0445,6.5498,0.135293,-0.277826,0.855060,-0.416388,90324.39,281.93,958.27,110.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0445,6.5498,0.135293,-0.277826,0.855060,-0.416388,90332.20,281.94,957.55,110.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90340.01,281.94,956.84,110.6857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90347.82,281.95,956.13,110.7143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90355.63,281.95,955.42,110.7429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7136,6.0419,-14.9544,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90363.44,281.96,954.71,110.7714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9544,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90371.26,281.96,954.00,110.8000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9544,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90379.07,281.96,953.29,110.8286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0307,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90386.88,281.97,952.57,110.8571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0446,6.5498,0.135293,-0.277826,0.855060,-0.416388,90394.69,281.97,951.86,110.8857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0447,6.5498,0.135293,-0.277826,0.855060,-0.416388,90402.51,281.98,951.15,110.9143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0447,6.5498,0.135293,-0.277826,0.855060,-0.416388,90410.32,281.98,950.44,110.9429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0447,6.5498,0.135293,-0.277826,0.855060,-0.416388,90418.14,281.99,949.73,110.9714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0447,6.5498,0.135293,-0.277826,0.855060,-0.416388,90425.95,281.99,949.02,111.0000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0447,6.5498,0.135293,-0.277826,0.855060,-0.416388,90433.77,282.00,948.31,111.0286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6895,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0447,6.5498,0.135293,-0.277826,0.855060,-0.416388,90441.58,282.00,947.59,111.0571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0447,6.5498,0.135293,-0.277826,0.855060,-0.416388,90449.40,282.01,946.88,111.0857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0448,6.5498,0.135293,-0.277826,0.855060,-0.416388,90457.21,282.01,946.17,111.1143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0448,6.5498,0.135293,-0.277826,0.855060,-0.416388,90465.03,282.02,945.46,111.1429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0448,6.5498,0.135293,-0.277826,0.855060,-0.416388,90472.85,282.02,944.75,111.1714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0448,6.5498,0.135293,-0.277826,0.855060,-0.416388,90480.67,282.02,944.04,111.2000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0448,6.5498,0.135293,-0.277826,0.855060,-0.416388,90488.48,282.03,943.33,111.2286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0230,0.0000,7.7137,6.0419,-14.9545,41.0448,6.5498,0.135293,-0.277826,0.855060,-0.416388,90496.30,282.03,942.62,111.2571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9545,41.0448,6.5499,0.135293,-0.277826,0.855060,-0.416388,90504.12,282.04,941.91,111.2857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9545,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90511.94,282.04,941.19,111.3143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9545,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90519.76,282.05,940.48,111.3429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9545,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90527.58,282.05,939.77,111.3714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9545,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90535.40,282.06,939.06,111.4000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90543.22,282.06,938.35,111.4286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90551.04,282.07,937.64,111.4571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90558.86,282.07,936.93,111.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0449,6.5499,0.135293,-0.277826,0.855060,-0.416388,90566.69,282.08,936.22,111.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0450,6.5499,0.135293,-0.277826,0.855060,-0.416388,90574.51,282.08,935.51,111.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0450,6.5499,0.135293,-0.277826,0.855060,-0.416388,90582.33,282.08,934.80,111.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0450,6.5499,0.135293,-0.277826,0.855060,-0.416388,90590.15,282.09,934.08,111.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0419,-14.9546,41.0450,6.5499,0.135293,-0.277826,0.855060,-0.416388,90597.98,282.09,933.37,111.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0420,-14.9546,41.0450,6.5499,0.135293,-0.277826,0.855060,-0.416388,90605.80,282.10,932.66,111.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0420,-14.9546,41.0450,6.5499,0.135293,-0.277826,0.855060,-0.416388,90613.63,282.10,931.95,111.6857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0420,-14.9546,41.0450,6.5499,0.135293,-0.277826,0.855060,-0.416388,90621.45,282.11,931.24,111.7143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0420,-14.9546,41.0451,6.5499,0.135293,-0.277826,0.855060,-0.416388,90629.28,282.11,930.53,111.7429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0420,-14.9546,41.0451,6.5499,0.135293,-0.277826,0.855060,-0.416388,90637.10,282.12,929.82,111.7714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0420,-14.9546,41.0451,6.5499,0.135293,-0.277826,0.855060,-0.416388,90644.93,282.12,929.11,111.8000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0241,-0.0189,-0.0000,0.0000,0.0306,0.0000,7.6896,6.0231,0.0000,7.7137,6.0420,-14.9546,41.0451,6.5499,0.135293,-0.277826,0.855060,-0.416388,90652.75,282.13,928.40,111.8286
