time,CG
3.39722152183504,163.070088793831
3.39733906086316,163.069779875654
3.3975741389194,163.069162169365
3.39780921697565,163.068544636501
3.39804429503189,163.06792727707
3.40039507559431,163.061763223068
3.40274585615673,163.055616520002
3.40509663671915,163.04948717486
3.40744741728157,163.043375194613
3.43095522290577,162.98321198196
3.45446302852998,162.924792790491
3.47797083415418,162.868124286106
3.50147863977838,162.813212946759
3.52498644540259,162.760065060833
3.57402940456603,162.654889366242
3.62307236372947,162.55746788034
3.67211532289291,162.467849519975
3.72115828205635,162.386079423153
3.77020124121979,162.312198886998
3.81924420038323,162.246245316629
3.87126128432776,162.184991968515
3.87784798905066,162.177876312573
3.87785128622265,162.177872786747
3.87785458339464,162.177869260957
3.87785788056664,162.177865735203
3.87786117773863,162.177862209485
3.87786447491063,162.177858683803
3.87787106925461,162.177851632512
3.8778776635986,162.177844581365
3.87788425794259,162.177837530363
3.87795020138248,162.177767028291
3.87801614482236,162.177696540151
3.87808208826225,162.17762606349
3.87814803170213,162.177555595829
3.87880746610098,162.176851431989
3.87946690049983,162.176148200484
3.88012633489867,162.175445901355
3.88672067888715,162.168474199889
3.89331502287563,162.161595781717
3.89990936686411,162.154810687732
3.90650371085258,162.148118958317
3.9453237370405,162.110620320448
3.98414376322841,162.076366319734
4.02296378941633,162.045364034754
4.06178381560424,162.017619879877
4.10060384179216,161.993139600401
4.15983410896159,161.962088758961
4.21906437613103,161.93866272482
4.27829464330046,161.922872817945
4.3,161.919000004709
